Accident_ID,Date,City,Area,Latitude,Longitude,Weather_Condition,Road_Type,Vehicle_Type,Traffic_Level,Light_Condition,Speed_kmph,Driver_Age,Alcohol_Involved,Seatbelt_Helmet_Used,Number_of_Vehicles,Casualties,Accident_Severity
BRD00692,2025-05-03,Vadodara,Karelibaug,22.334864,73.156306,Cloudy,Highway,Bus,Medium,Evening,113,42,1,1,3,4,Medium
BRD00693,2024-03-03,Vadodara,Fatehgunj,22.333383,73.236272,Clear,City Road,Bike,Low,Evening,39,54,1,1,1,0,Low
BRD00694,2024-12-25,Vadodara,Sayajigunj,22.288787,73.118785,Rainy,Flyover,Bike,Medium,Evening,86,52,0,1,1,5,Medium
BRD00695,2025-02-19,Vadodara,Nizampura,22.313513,73.177835,Cloudy,Highway,Car,High,Evening,93,25,0,0,1,6,High
BRD00696,2024-03-06,Vadodara,Harni,22.27681,73.124182,Cloudy,Flyover,Bike,Medium,Daylight,40,25,1,1,5,0,Low
BRD00697,2024-05-07,Vadodara,Akota,22.256002,73.241869,Rainy,Flyover,Auto,Medium,Night,109,26,1,1,5,0,Medium
BRD00698,2024-04-17,Vadodara,Vasna,22.262871,73.222964,Fog,City Road,Bike,High,Daylight,93,27,1,0,2,4,High
BRD00699,2024-03-06,Vadodara,Vasna,22.330901,73.111154,Rainy,Flyover,Truck,High,Night,70,59,0,1,4,2,Medium
BRD00700,2025-04-26,Vadodara,Vasna,22.268622,73.130564,Clear,Flyover,Car,Medium,Evening,111,41,0,1,2,3,Medium
BRD00701,2025-05-08,Vadodara,Harni,22.282175,73.140519,Fog,Highway,Auto,Medium,Night,73,22,1,0,3,0,Low
BRD00702,2025-02-12,Vadodara,Gotri,22.285574,73.114692,Fog,City Road,Bus,Medium,Daylight,43,25,0,1,5,6,Medium
BRD00703,2024-12-24,Vadodara,Harni,22.362502,73.182731,Cloudy,Highway,Bike,Low,Daylight,92,38,1,0,3,2,Medium
BRD00704,2024-05-12,Vadodara,Alkapuri,22.339266,73.206983,Cloudy,City Road,Car,Medium,Night,100,54,1,0,3,1,Medium
BRD00705,2024-12-27,Vadodara,Fatehgunj,22.273804,73.247937,Rainy,Residential,Auto,High,Night,102,35,1,0,3,3,High
BRD00706,2024-06-09,Vadodara,Sama,22.261718,73.111921,Clear,City Road,Bike,Medium,Daylight,77,54,0,0,3,6,Medium
BRD00707,2024-09-17,Vadodara,Vasna,22.267736,73.174671,Cloudy,Highway,Bus,Low,Daylight,79,57,0,0,4,5,Medium
BRD00708,2025-05-01,Vadodara,Sama,22.379892,73.241741,Fog,Highway,Auto,Low,Night,119,28,0,0,1,5,High
BRD00709,2025-05-02,Vadodara,Alkapuri,22.304954,73.156864,Fog,Flyover,Bike,Low,Night,90,61,0,0,3,2,Medium
BRD00710,2024-04-19,Vadodara,Alkapuri,22.345943,73.185326,Fog,City Road,Truck,Medium,Evening,62,50,0,1,5,2,Medium
BRD00711,2024-11-11,Vadodara,Fatehgunj,22.292712,73.153084,Cloudy,Highway,Truck,Low,Evening,70,29,1,1,1,0,Low
BRD00712,2024-02-13,Vadodara,Nizampura,22.316861,73.123057,Clear,Highway,Bus,Medium,Daylight,87,27,1,0,4,1,Low
BRD00713,2024-08-07,Vadodara,Karelibaug,22.319736,73.140422,Cloudy,Residential,Bus,Medium,Daylight,63,26,1,1,1,2,Low
BRD00714,2024-04-07,Vadodara,Akota,22.255233,73.159182,Fog,Flyover,Bike,High,Daylight,50,60,0,1,3,0,Low
BRD00715,2024-09-10,Vadodara,Tarsali,22.338626,73.119115,Clear,Residential,Auto,Medium,Evening,87,65,1,0,1,4,Medium
BRD00716,2024-06-25,Vadodara,Nizampura,22.251774,73.202666,Clear,Highway,Truck,Low,Night,41,56,0,1,4,1,Low
BRD00717,2025-01-24,Vadodara,Sayajigunj,22.282207,73.122874,Fog,City Road,Car,Medium,Night,87,25,1,0,4,0,Low
BRD00718,2025-02-18,Vadodara,Manjalpur,22.341149,73.17535,Rainy,City Road,Car,Medium,Evening,115,58,0,0,1,6,High
BRD00719,2024-04-08,Vadodara,Karelibaug,22.305419,73.19247,Rainy,Highway,Bike,Medium,Night,29,44,1,0,2,2,Low
BRD00720,2024-09-18,Vadodara,Sayajigunj,22.333704,73.145643,Fog,Flyover,Truck,Medium,Night,86,40,1,0,3,0,Low
BRD00721,2024-01-27,Vadodara,Makarpura,22.346818,73.131797,Clear,Residential,Truck,Low,Evening,30,24,1,0,3,0,Low
BRD00722,2024-02-27,Vadodara,Manjalpur,22.336963,73.202444,Cloudy,City Road,Truck,Medium,Night,67,65,1,1,2,2,Low
BRD00723,2024-02-14,Vadodara,Manjalpur,22.266963,73.211388,Fog,Highway,Bike,Low,Evening,99,59,0,0,4,3,Medium
BRD00724,2024-06-24,Vadodara,Akota,22.344296,73.248447,Clear,City Road,Auto,Low,Evening,94,27,0,0,2,4,Medium
BRD00725,2025-04-01,Vadodara,Tarsali,22.360947,73.236022,Cloudy,Flyover,Truck,High,Night,116,58,0,1,1,2,Medium
BRD00726,2025-02-08,Vadodara,Alkapuri,22.271702,73.141122,Cloudy,City Road,Truck,Medium,Daylight,92,54,0,0,4,4,Medium
BRD00727,2024-09-19,Vadodara,Manjalpur,22.271517,73.212609,Cloudy,Residential,Auto,High,Night,93,43,1,0,2,6,High
BRD00728,2024-10-30,Vadodara,Vasna,22.251152,73.239294,Clear,Residential,Auto,Low,Evening,98,64,1,1,2,1,Medium
BRD00729,2024-03-01,Vadodara,Karelibaug,22.279111,73.180035,Fog,Flyover,Bike,High,Evening,59,27,1,0,3,4,Medium
BRD00730,2024-04-17,Vadodara,Nizampura,22.265104,73.197297,Clear,Flyover,Truck,High,Daylight,56,63,1,0,4,6,Medium
BRD00731,2025-02-21,Vadodara,Alkapuri,22.357111,73.132892,Fog,Flyover,Car,Medium,Night,32,19,0,1,3,5,Medium
BRD00732,2024-05-17,Vadodara,Gotri,22.325616,73.22116,Rainy,Residential,Car,Medium,Night,53,32,1,1,2,2,Low
BRD00733,2024-08-23,Vadodara,Karelibaug,22.356028,73.126417,Cloudy,Residential,Car,Low,Evening,88,36,0,1,2,1,Low
BRD00734,2024-04-06,Vadodara,Manjalpur,22.268658,73.163959,Rainy,Residential,Bus,Medium,Daylight,112,64,0,0,5,4,High
BRD00735,2024-02-26,Vadodara,Sama,22.251762,73.224578,Clear,Highway,Car,Medium,Daylight,74,23,1,0,5,0,Low
BRD00736,2025-01-11,Vadodara,Sama,22.293991,73.206118,Clear,City Road,Car,Low,Night,38,54,1,0,3,4,Low
BRD00737,2024-01-29,Vadodara,Nizampura,22.339965,73.194123,Fog,Highway,Bike,Medium,Daylight,44,24,1,0,5,1,Low
BRD00738,2024-01-13,Vadodara,Gotri,22.305528,73.122106,Cloudy,Flyover,Car,Low,Evening,25,42,0,1,2,1,Low
BRD00739,2024-07-01,Vadodara,Manjalpur,22.330041,73.117753,Clear,Highway,Bike,Low,Evening,38,27,0,1,5,2,Low
BRD00740,2024-08-05,Vadodara,Karelibaug,22.366105,73.203074,Fog,Flyover,Truck,High,Daylight,48,35,1,1,3,5,Medium
BRD00741,2024-12-01,Vadodara,Karelibaug,22.291633,73.15859,Clear,Residential,Bike,Low,Daylight,44,54,1,1,2,6,Low
BRD00742,2025-01-27,Vadodara,Sayajigunj,22.295839,73.174131,Clear,Residential,Bus,Medium,Evening,41,58,1,0,2,1,Low
BRD00743,2024-10-02,Vadodara,Nizampura,22.314038,73.180432,Cloudy,City Road,Bus,Medium,Daylight,95,55,1,0,1,3,Medium
BRD00744,2025-03-11,Vadodara,Alkapuri,22.297112,73.171089,Rainy,City Road,Bike,Medium,Daylight,25,40,1,0,3,1,Low
BRD00745,2024-05-04,Vadodara,Gotri,22.357617,73.10838,Cloudy,City Road,Bike,Low,Evening,95,63,0,1,1,3,Medium
BRD00746,2024-02-24,Vadodara,Makarpura,22.325609,73.171524,Cloudy,City Road,Bike,Medium,Daylight,31,41,0,0,2,5,Low
BRD00747,2025-02-20,Vadodara,Sayajigunj,22.269463,73.127364,Clear,City Road,Auto,Low,Evening,97,37,1,1,3,6,Medium
BRD00748,2024-05-26,Vadodara,Manjalpur,22.270265,73.232174,Cloudy,Highway,Auto,High,Daylight,113,50,0,0,4,0,Medium
BRD00749,2024-12-30,Vadodara,Sama,22.283547,73.18581,Cloudy,Flyover,Car,High,Night,83,28,1,0,5,4,Medium
BRD00750,2024-07-24,Vadodara,Harni,22.25728,73.158844,Cloudy,Highway,Bus,Low,Night,120,38,1,1,2,1,Medium
BRD00751,2024-04-09,Vadodara,Akota,22.264092,73.111671,Clear,Flyover,Bike,Medium,Daylight,107,36,0,0,1,3,Medium
BRD00752,2025-04-10,Vadodara,Akota,22.274407,73.130259,Rainy,Highway,Car,High,Night,26,23,0,1,1,6,Medium
BRD00753,2024-01-05,Vadodara,Waghodia,22.347718,73.243811,Clear,City Road,Truck,Medium,Night,36,64,1,0,1,2,Low
BRD00754,2024-02-21,Vadodara,Nizampura,22.354974,73.122528,Fog,Residential,Bus,Medium,Evening,119,20,1,0,2,4,High
BRD00755,2025-05-02,Vadodara,Vasna,22.280104,73.132347,Cloudy,City Road,Car,Low,Evening,105,51,1,1,2,0,Low
BRD00756,2025-03-14,Vadodara,Sayajigunj,22.255202,73.206914,Fog,Residential,Car,Medium,Daylight,71,57,0,0,5,4,Medium
BRD00757,2025-01-27,Vadodara,Sama,22.290241,73.23013,Cloudy,Highway,Bus,Low,Daylight,26,47,1,0,3,1,Low
BRD00758,2024-07-05,Vadodara,Waghodia,22.2616,73.126878,Rainy,Residential,Truck,Low,Night,60,34,1,0,1,4,Medium
BRD00759,2024-05-26,Vadodara,Sayajigunj,22.303174,73.192953,Cloudy,City Road,Bus,Low,Night,71,50,1,1,1,6,Medium
BRD00760,2025-03-25,Vadodara,Makarpura,22.255548,73.246615,Cloudy,Highway,Car,High,Evening,82,53,0,0,1,2,Medium
BRD00761,2024-07-23,Vadodara,Sama,22.259487,73.158233,Fog,Residential,Bike,Medium,Night,45,47,1,1,1,4,Medium
BRD00762,2025-04-14,Vadodara,Sayajigunj,22.349868,73.129921,Clear,Flyover,Bike,Low,Night,118,39,1,0,4,0,Low
BRD00763,2024-10-06,Vadodara,Karelibaug,22.373309,73.121827,Clear,City Road,Truck,Medium,Evening,83,20,1,0,3,0,Low
BRD00764,2024-04-18,Vadodara,Sama,22.252983,73.213792,Cloudy,Residential,Truck,Medium,Night,52,58,0,0,2,0,Low
BRD00765,2024-06-01,Vadodara,Sama,22.342587,73.230693,Clear,City Road,Truck,Medium,Daylight,76,21,0,1,3,0,Low
BRD00766,2025-04-27,Vadodara,Sayajigunj,22.312611,73.180326,Fog,City Road,Bus,Low,Night,50,62,1,0,5,2,Low
BRD00767,2024-10-23,Vadodara,Harni,22.2688,73.199609,Rainy,Flyover,Bike,Low,Daylight,117,47,0,1,3,5,High
BRD00768,2024-09-23,Vadodara,Vasna,22.250478,73.167584,Clear,City Road,Bus,High,Evening,77,55,0,0,2,2,Medium
BRD00769,2025-01-31,Vadodara,Karelibaug,22.328123,73.132421,Rainy,City Road,Car,Medium,Evening,114,54,0,1,3,4,High
BRD00770,2025-02-23,Vadodara,Sama,22.266217,73.17487,Clear,Residential,Bus,Medium,Night,64,40,1,1,5,4,Medium
BRD00771,2024-08-07,Vadodara,Waghodia,22.272996,73.189234,Fog,Residential,Bus,Low,Night,47,60,1,1,5,3,Low
BRD00772,2024-11-28,Vadodara,Alkapuri,22.330114,73.161692,Clear,Residential,Auto,Low,Evening,38,24,1,0,3,0,Low
BRD00773,2024-08-20,Vadodara,Nizampura,22.29954,73.129334,Cloudy,Residential,Bike,Low,Night,53,47,1,1,1,6,Low
BRD00774,2024-05-17,Vadodara,Makarpura,22.284385,73.225773,Fog,Residential,Car,Low,Daylight,89,44,0,0,1,2,Medium
BRD00775,2025-01-14,Vadodara,Harni,22.291271,73.125562,Rainy,Residential,Car,Medium,Evening,91,43,0,1,1,6,High
BRD00776,2025-05-15,Vadodara,Vasna,22.272583,73.235626,Cloudy,City Road,Bus,Low,Daylight,106,24,0,0,5,3,Medium
BRD00777,2024-10-10,Vadodara,Karelibaug,22.373331,73.130564,Cloudy,Highway,Bike,High,Night,58,18,0,0,5,6,Medium
BRD00778,2025-01-15,Vadodara,Vasna,22.266971,73.168056,Clear,Flyover,Car,High,Daylight,73,59,0,1,2,0,Low
BRD00779,2024-05-13,Vadodara,Makarpura,22.256727,73.112445,Rainy,City Road,Bike,High,Evening,73,55,0,0,4,6,High
BRD00780,2024-05-14,Vadodara,Karelibaug,22.262061,73.174137,Clear,Flyover,Car,Low,Night,43,24,1,0,4,2,Low
BRD00781,2024-04-17,Vadodara,Makarpura,22.304588,73.233457,Clear,Residential,Car,Medium,Daylight,105,37,0,0,5,0,Low
BRD00782,2024-09-04,Vadodara,Harni,22.327999,73.100752,Clear,Flyover,Bike,Low,Daylight,68,56,0,0,5,2,Low
BRD00783,2025-04-05,Vadodara,Gotri,22.253835,73.120785,Rainy,Highway,Car,Low,Night,71,35,1,0,1,0,Low
BRD00784,2024-05-30,Vadodara,Fatehgunj,22.346875,73.17437,Fog,Residential,Car,High,Night,95,29,0,1,4,5,High
BRD00785,2024-03-25,Vadodara,Tarsali,22.276758,73.208309,Clear,Residential,Bus,High,Night,100,56,1,1,5,2,Medium
BRD00786,2024-04-12,Vadodara,Harni,22.295879,73.234684,Clear,Highway,Bus,High,Daylight,74,20,1,1,3,3,Medium
BRD00787,2024-04-02,Vadodara,Tarsali,22.291949,73.218634,Fog,Flyover,Car,Medium,Daylight,28,31,1,1,2,0,Low
BRD00788,2024-12-18,Vadodara,Alkapuri,22.343184,73.132066,Fog,Flyover,Car,Low,Evening,26,22,1,1,5,2,Low
BRD00789,2024-10-14,Vadodara,Akota,22.343115,73.241941,Rainy,Highway,Auto,High,Evening,52,44,1,1,3,0,Low
BRD00790,2024-09-09,Vadodara,Fatehgunj,22.256083,73.141162,Rainy,Highway,Bike,Low,Night,31,28,1,1,2,6,Medium
BRD00791,2025-02-05,Vadodara,Sama,22.324849,73.100697,Clear,Residential,Truck,Medium,Daylight,27,43,0,0,3,5,Low
BRD00792,2025-02-28,Vadodara,Tarsali,22.30396,73.14515,Clear,Flyover,Truck,Low,Night,85,23,1,1,5,0,Low
BRD00793,2024-08-20,Vadodara,Fatehgunj,22.360327,73.245073,Clear,Highway,Truck,Medium,Evening,63,24,0,0,1,5,Medium
BRD00794,2025-03-17,Vadodara,Vasna,22.344153,73.133951,Clear,Highway,Car,Low,Evening,38,41,0,0,3,2,Low
BRD00795,2024-02-08,Vadodara,Akota,22.292813,73.191913,Clear,Residential,Truck,Low,Evening,31,28,0,1,1,2,Low
BRD00796,2024-10-26,Vadodara,Sama,22.375559,73.161994,Rainy,Residential,Bike,Medium,Evening,43,51,0,1,4,6,Medium
BRD00797,2024-04-25,Vadodara,Manjalpur,22.284296,73.144435,Fog,Highway,Truck,Medium,Evening,118,33,0,0,1,3,Medium
BRD00798,2024-12-09,Vadodara,Gotri,22.31086,73.157759,Cloudy,Residential,Bike,Low,Night,52,31,1,1,4,0,Low
BRD00799,2024-04-22,Vadodara,Waghodia,22.300125,73.167865,Rainy,City Road,Bus,High,Daylight,38,22,1,1,2,1,Medium
BRD00800,2024-03-16,Vadodara,Fatehgunj,22.363906,73.211754,Fog,City Road,Bike,High,Night,107,29,1,0,4,0,Medium
BRD00801,2025-04-19,Vadodara,Nizampura,22.260929,73.164721,Cloudy,City Road,Bus,Medium,Evening,58,45,1,0,4,0,Low
BRD00802,2024-11-28,Vadodara,Sayajigunj,22.34516,73.163388,Fog,Flyover,Car,Medium,Night,37,29,1,1,5,0,Low
BRD00803,2024-11-26,Vadodara,Gotri,22.374666,73.132937,Cloudy,Highway,Bike,Low,Evening,112,35,0,0,5,0,Low
BRD00804,2024-12-24,Vadodara,Vasna,22.302593,73.158933,Clear,City Road,Truck,Medium,Night,53,31,0,0,3,4,Low
BRD00805,2025-01-10,Vadodara,Alkapuri,22.262252,73.175486,Fog,Residential,Truck,High,Evening,101,33,0,1,1,2,High
BRD00806,2024-03-13,Vadodara,Alkapuri,22.336584,73.164188,Rainy,Highway,Car,Low,Night,67,22,0,0,5,3,Medium
BRD00807,2024-09-07,Vadodara,Sama,22.282176,73.116408,Fog,Highway,Auto,Medium,Evening,99,36,0,0,2,0,Medium
BRD00808,2025-01-11,Vadodara,Waghodia,22.30884,73.210222,Clear,Flyover,Bus,Low,Night,63,41,1,0,3,6,Medium
BRD00809,2025-01-31,Vadodara,Makarpura,22.361404,73.235325,Fog,Residential,Bike,High,Night,67,61,0,0,4,4,High
BRD00810,2024-09-11,Vadodara,Alkapuri,22.281768,73.211152,Rainy,Residential,Truck,High,Daylight,43,65,0,0,4,2,Medium
BRD00811,2024-10-05,Vadodara,Fatehgunj,22.378353,73.231414,Clear,City Road,Truck,Medium,Evening,105,40,1,1,5,5,Medium
BRD00812,2024-01-22,Vadodara,Harni,22.31761,73.151491,Cloudy,Highway,Bus,Medium,Night,64,54,1,1,1,1,Low
BRD00813,2024-08-26,Vadodara,Makarpura,22.26953,73.245001,Clear,City Road,Truck,Medium,Night,112,36,0,1,1,1,Medium
BRD00814,2025-02-26,Vadodara,Harni,22.266047,73.173255,Cloudy,Highway,Bus,Low,Night,52,60,0,0,3,2,Low
BRD00815,2025-03-15,Vadodara,Nizampura,22.336492,73.215333,Rainy,City Road,Bike,Medium,Evening,61,35,0,0,4,6,Medium
BRD00816,2024-08-30,Vadodara,Waghodia,22.282335,73.201775,Clear,Residential,Bus,Medium,Night,53,24,1,1,5,0,Low
BRD00817,2024-12-13,Vadodara,Waghodia,22.354569,73.120876,Fog,City Road,Truck,Low,Daylight,97,44,0,1,3,3,Medium
BRD00818,2024-08-24,Vadodara,Nizampura,22.273838,73.217361,Clear,Residential,Bike,Medium,Daylight,97,51,1,1,5,5,Medium
BRD00819,2024-08-26,Vadodara,Sayajigunj,22.374988,73.169193,Fog,Highway,Bus,Medium,Daylight,70,26,1,0,5,3,Medium
BRD00820,2025-04-05,Vadodara,Harni,22.364115,73.10803,Fog,Residential,Car,Low,Night,104,60,0,1,5,4,High
BRD00821,2024-05-18,Vadodara,Sama,22.378203,73.116057,Cloudy,Highway,Truck,Low,Evening,35,48,1,0,1,0,Low
BRD00822,2024-03-14,Vadodara,Nizampura,22.346255,73.174296,Clear,City Road,Car,High,Night,51,58,1,0,4,4,Medium
BRD00823,2024-03-19,Vadodara,Harni,22.364387,73.177973,Rainy,City Road,Car,Low,Daylight,33,48,0,1,4,0,Low
BRD00824,2024-09-04,Vadodara,Karelibaug,22.356635,73.226258,Clear,Flyover,Auto,Low,Evening,63,46,0,1,2,3,Low
BRD00825,2025-01-16,Vadodara,Makarpura,22.281289,73.176727,Clear,City Road,Bus,Low,Night,43,36,1,0,5,6,Low
BRD00826,2024-07-19,Vadodara,Sayajigunj,22.340695,73.1161,Cloudy,Residential,Bus,Medium,Daylight,110,19,1,1,1,2,Medium
BRD00827,2024-01-18,Vadodara,Makarpura,22.334555,73.198579,Cloudy,Residential,Bike,Low,Night,99,26,1,1,3,2,Medium
BRD00828,2025-03-14,Vadodara,Sama,22.315417,73.152325,Clear,Residential,Auto,Low,Daylight,70,29,0,1,5,4,Medium
BRD00829,2025-02-06,Vadodara,Karelibaug,22.286184,73.214391,Fog,Flyover,Bus,Medium,Daylight,116,59,1,1,4,6,High
BRD00830,2025-02-01,Vadodara,Makarpura,22.318306,73.119413,Rainy,Flyover,Auto,High,Evening,115,40,1,0,1,4,High
BRD00831,2024-02-19,Vadodara,Makarpura,22.263809,73.240135,Clear,Residential,Truck,High,Daylight,45,64,0,0,2,1,Low
BRD00832,2024-11-09,Vadodara,Akota,22.264882,73.22702,Cloudy,Highway,Bus,Medium,Night,33,56,0,0,3,0,Low
BRD00833,2024-03-09,Vadodara,Makarpura,22.324591,73.12996,Clear,Flyover,Bus,High,Night,82,61,1,0,2,3,Medium
BRD00834,2025-02-08,Vadodara,Gotri,22.261182,73.103636,Rainy,Highway,Car,Medium,Daylight,92,26,0,1,4,6,High
BRD00835,2025-01-08,Vadodara,Vasna,22.33349,73.174426,Clear,City Road,Auto,Medium,Night,48,50,1,1,5,5,Low
BRD00836,2024-11-16,Vadodara,Sayajigunj,22.363617,73.185373,Rainy,City Road,Auto,Low,Night,81,24,0,1,2,3,Medium
BRD00837,2024-01-12,Vadodara,Gotri,22.356773,73.143484,Clear,Flyover,Bus,High,Evening,94,40,0,0,3,2,Medium
BRD00838,2025-03-12,Vadodara,Nizampura,22.371135,73.175007,Clear,Residential,Auto,High,Daylight,98,52,0,1,3,1,Medium
BRD00839,2024-05-13,Vadodara,Gotri,22.29349,73.21471,Clear,City Road,Car,Low,Evening,68,64,1,0,2,3,Low
BRD00840,2024-12-25,Vadodara,Sama,22.349525,73.105304,Cloudy,Highway,Bus,Low,Evening,97,65,0,1,2,4,Medium
BRD00841,2024-01-19,Vadodara,Fatehgunj,22.315989,73.197551,Fog,Residential,Bus,High,Night,30,32,0,0,1,0,Low
BRD00842,2024-07-13,Vadodara,Makarpura,22.338867,73.102714,Rainy,Residential,Bike,High,Night,102,42,0,1,4,6,High
BRD00843,2025-04-04,Vadodara,Harni,22.377729,73.155156,Rainy,City Road,Truck,Low,Night,81,21,0,0,1,0,Low
BRD00844,2025-01-20,Vadodara,Tarsali,22.353114,73.185207,Clear,Highway,Car,Low,Daylight,77,22,0,0,4,5,Medium
BRD00845,2024-06-28,Vadodara,Harni,22.335177,73.136637,Rainy,Flyover,Car,Medium,Evening,30,43,1,0,1,2,Low
BRD00846,2024-09-10,Vadodara,Vasna,22.345578,73.153544,Clear,City Road,Bus,Medium,Evening,94,37,1,1,2,1,Medium
BRD00847,2024-09-14,Vadodara,Manjalpur,22.25702,73.235064,Fog,Residential,Truck,Medium,Daylight,114,31,0,0,3,4,High
BRD00848,2025-02-21,Vadodara,Tarsali,22.268455,73.246686,Rainy,Residential,Bus,Low,Daylight,72,19,1,0,3,5,Medium
BRD00849,2025-02-27,Vadodara,Manjalpur,22.257764,73.228186,Fog,Residential,Bus,High,Daylight,74,42,1,1,1,2,Medium
BRD00850,2024-12-03,Vadodara,Sayajigunj,22.319224,73.19906,Rainy,Highway,Auto,Low,Night,73,19,1,1,5,1,Medium
BRD00851,2025-02-28,Vadodara,Harni,22.30643,73.164132,Rainy,Highway,Bike,Low,Evening,68,42,1,1,4,5,Medium
BRD00852,2025-01-16,Vadodara,Gotri,22.267143,73.102278,Fog,Flyover,Bike,Low,Daylight,73,52,1,1,5,3,Medium
BRD00853,2024-07-04,Vadodara,Akota,22.3357,73.217364,Cloudy,Highway,Bike,Low,Night,103,54,1,1,2,2,Medium
BRD00854,2024-01-05,Vadodara,Fatehgunj,22.25481,73.153809,Cloudy,City Road,Bus,Medium,Daylight,27,55,0,1,5,3,Low
BRD00855,2024-05-12,Vadodara,Tarsali,22.352276,73.138931,Fog,Residential,Car,Low,Daylight,81,58,0,0,5,1,Medium
BRD00856,2024-01-20,Vadodara,Karelibaug,22.338977,73.229086,Clear,Flyover,Bike,Low,Evening,39,63,0,0,3,5,Low
BRD00857,2025-03-15,Vadodara,Sama,22.295934,73.207748,Fog,City Road,Truck,Low,Daylight,111,22,1,0,5,6,High
BRD00858,2024-10-19,Vadodara,Waghodia,22.357788,73.202152,Clear,Highway,Bus,Low,Night,51,27,0,1,5,2,Low
BRD00859,2024-07-10,Vadodara,Fatehgunj,22.372522,73.144109,Fog,Highway,Car,Medium,Night,77,20,1,0,5,5,Medium
BRD00860,2025-02-17,Vadodara,Waghodia,22.316403,73.217131,Clear,Flyover,Car,Low,Night,102,55,0,0,4,1,Medium
BRD00861,2024-09-14,Vadodara,Harni,22.331942,73.210093,Clear,Highway,Auto,Low,Daylight,53,56,1,1,3,4,Low
BRD00862,2025-04-11,Vadodara,Gotri,22.292729,73.219851,Fog,Flyover,Car,Low,Night,98,38,0,0,4,2,Medium
BRD00863,2024-10-13,Vadodara,Nizampura,22.259938,73.154345,Cloudy,Residential,Auto,Medium,Daylight,35,46,1,0,5,2,Low
BRD00864,2025-04-10,Vadodara,Sayajigunj,22.337634,73.199885,Rainy,Flyover,Truck,High,Night,56,38,0,0,4,6,Medium
BRD00865,2024-09-10,Vadodara,Makarpura,22.364587,73.129716,Cloudy,City Road,Bus,High,Daylight,43,28,0,1,3,4,Medium
BRD00866,2025-03-21,Vadodara,Alkapuri,22.358402,73.10359,Cloudy,City Road,Bike,High,Daylight,37,50,1,1,3,1,Low
BRD00867,2024-05-03,Vadodara,Vasna,22.288141,73.150521,Rainy,Flyover,Auto,Medium,Evening,114,57,0,0,1,4,High
BRD00868,2024-08-18,Vadodara,Vasna,22.358525,73.143394,Fog,Residential,Car,Medium,Evening,77,29,0,0,1,5,Medium
BRD00869,2024-07-13,Vadodara,Waghodia,22.307016,73.1763,Fog,Flyover,Bike,High,Daylight,108,37,1,1,1,3,High
BRD00870,2024-06-12,Vadodara,Tarsali,22.273194,73.121479,Cloudy,City Road,Bus,Medium,Evening,66,35,1,0,3,3,Low
BRD00871,2024-05-20,Vadodara,Fatehgunj,22.307059,73.232802,Fog,Flyover,Truck,Low,Evening,40,24,0,1,2,2,Low
BRD00872,2024-09-17,Vadodara,Tarsali,22.271951,73.189759,Clear,Highway,Auto,Low,Evening,95,30,0,1,1,6,Medium
BRD00873,2024-08-06,Vadodara,Vasna,22.307827,73.118927,Fog,Residential,Truck,Low,Daylight,61,63,0,1,4,4,Medium
BRD00874,2024-03-11,Vadodara,Akota,22.345112,73.117469,Cloudy,Flyover,Bike,Medium,Evening,36,32,0,1,2,6,Low
BRD00875,2025-01-11,Vadodara,Nizampura,22.337371,73.111113,Fog,Flyover,Bike,Medium,Night,83,24,1,0,5,5,Medium
BRD00876,2024-05-05,Vadodara,Karelibaug,22.326225,73.230817,Clear,City Road,Car,High,Night,105,48,0,1,2,0,Medium
BRD00877,2024-11-21,Vadodara,Manjalpur,22.373608,73.228574,Cloudy,City Road,Bike,Medium,Night,41,22,1,0,2,1,Low
BRD00878,2024-11-10,Vadodara,Sayajigunj,22.332033,73.135207,Clear,Flyover,Bus,Medium,Evening,113,60,0,1,2,2,Medium
BRD00879,2025-02-11,Vadodara,Makarpura,22.300987,73.153569,Fog,Residential,Truck,High,Daylight,87,32,0,1,4,3,Medium
BRD00880,2024-08-05,Vadodara,Manjalpur,22.272905,73.243447,Cloudy,Highway,Truck,Medium,Evening,56,43,0,1,4,5,Low
BRD00881,2024-05-28,Vadodara,Akota,22.315973,73.233472,Cloudy,Residential,Bike,High,Evening,55,38,1,1,4,0,Low
BRD00882,2024-05-13,Vadodara,Alkapuri,22.284881,73.209228,Cloudy,Flyover,Bike,Medium,Night,79,46,1,0,5,3,Low
BRD00883,2024-11-16,Vadodara,Manjalpur,22.373224,73.191996,Rainy,Flyover,Car,High,Evening,51,52,0,0,4,6,Medium
BRD00884,2025-01-27,Vadodara,Tarsali,22.321876,73.19824,Clear,City Road,Truck,High,Evening,67,30,0,1,2,2,Medium
BRD00885,2024-07-30,Vadodara,Gotri,22.321884,73.137306,Fog,Highway,Bike,Low,Daylight,72,51,0,1,4,2,Medium
BRD00886,2024-01-13,Vadodara,Gotri,22.332102,73.203211,Clear,Highway,Truck,Low,Evening,61,25,1,1,2,2,Low
BRD00887,2024-09-15,Vadodara,Vasna,22.341454,73.209896,Fog,Highway,Bike,Low,Evening,34,52,0,0,5,0,Low
BRD00888,2024-06-08,Vadodara,Tarsali,22.292084,73.176853,Cloudy,Highway,Truck,Low,Night,102,47,0,0,3,6,Medium
BRD00889,2024-02-17,Vadodara,Gotri,22.375695,73.184149,Cloudy,Residential,Truck,Medium,Evening,62,52,0,1,1,3,Low
